path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_01.png.json	syn53398689	case5299_01.png.json	syn53398690	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_02.png.json	syn53398689	case5299_02.png.json	syn53398691	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_03.png.json	syn53398689	case5299_03.png.json	syn53398692	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_04.png.json	syn53398689	case5299_04.png.json	syn53398693	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_05.png.json	syn53398689	case5299_05.png.json	syn53398694	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_06.png.json	syn53398689	case5299_06.png.json	syn53398695	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_07.png.json	syn53398689	case5299_07.png.json	syn53398696	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_08.png.json	syn53398689	case5299_08.png.json	syn53398697	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_09.png.json	syn53398689	case5299_09.png.json	syn53398699	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_10.png.json	syn53398689	case5299_10.png.json	syn53398700	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_11.png.json	syn53398689	case5299_11.png.json	syn53398701	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_12.png.json	syn53398689	case5299_12.png.json	syn53398702	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_13.png.json	syn53398689	case5299_13.png.json	syn53398703	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_14.png.json	syn53398689	case5299_14.png.json	syn53398704	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_15.png.json	syn53398689	case5299_15.png.json	syn53398705	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_16.png.json	syn53398689	case5299_16.png.json	syn53398706	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_17.png.json	syn53398689	case5299_17.png.json	syn53398707	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_18.png.json	syn53398689	case5299_18.png.json	syn53398708	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_19.png.json	syn53398689	case5299_19.png.json	syn53398709	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_20.png.json	syn53398689	case5299_20.png.json	syn53398710	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_21.png.json	syn53398689	case5299_21.png.json	syn53398711	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_22.png.json	syn53398689	case5299_22.png.json	syn53398712	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_23.png.json	syn53398689	case5299_23.png.json	syn53398713	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_24.png.json	syn53398689	case5299_24.png.json	syn53398714	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_25.png.json	syn53398689	case5299_25.png.json	syn53398715	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_26.png.json	syn53398689	case5299_26.png.json	syn53398716	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_27.png.json	syn53398689	case5299_27.png.json	syn53398717	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_28.png.json	syn53398689	case5299_28.png.json	syn53398718	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_29.png.json	syn53398689	case5299_29.png.json	syn53398719	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_30.png.json	syn53398689	case5299_30.png.json	syn53398720	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_31.png.json	syn53398689	case5299_31.png.json	syn53398721	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_32.png.json	syn53398689	case5299_32.png.json	syn53398722	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_33.png.json	syn53398689	case5299_33.png.json	syn53398723	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_34.png.json	syn53398689	case5299_34.png.json	syn53398724	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_35.png.json	syn53398689	case5299_35.png.json	syn53398725	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_36.png.json	syn53398689	case5299_36.png.json	syn53398726	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_37.png.json	syn53398689	case5299_37.png.json	syn53398727	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_38.png.json	syn53398689	case5299_38.png.json	syn53398728	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_39.png.json	syn53398689	case5299_39.png.json	syn53398729	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_40.png.json	syn53398689	case5299_40.png.json	syn53398730	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_41.png.json	syn53398689	case5299_41.png.json	syn53398731	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_42.png.json	syn53398689	case5299_42.png.json	syn53398732	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_43.png.json	syn53398689	case5299_43.png.json	syn53398733	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_44.png.json	syn53398689	case5299_44.png.json	syn53398734	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_45.png.json	syn53398689	case5299_45.png.json	syn53398735	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_46.png.json	syn53398689	case5299_46.png.json	syn53398736	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_47.png.json	syn53398689	case5299_47.png.json	syn53398737	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_48.png.json	syn53398689	case5299_48.png.json	syn53398738	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_49.png.json	syn53398689	case5299_49.png.json	syn53398739	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_50.png.json	syn53398689	case5299_50.png.json	syn53398740	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_51.png.json	syn53398689	case5299_51.png.json	syn53398741	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5299/ann/case5299_52.png.json	syn53398689	case5299_52.png.json	syn53398742	True	application/json				
